timestamp,event_type,seq_no,attempt_no,rtt_seconds
1780661863.8311477,SEND,0,1,
1780661863.8316674,ACK,0,1,0.0005197525024414062
1780661863.8321595,SEND,1,1,
1780661863.832866,ACK,1,1,0.0007064342498779297
1780661863.8332756,SEND,2,1,
1780661863.8338575,ACK,2,1,0.0005819797515869141
1780661863.8344755,SEND,3,1,
1780661863.8352563,ACK,3,1,0.0007808208465576172
1780661863.8364983,SEND,4,1,
1780661863.84169,ACK,4,1,0.005191802978515625
1780661863.8455696,SEND,5,1,
1780661863.8462348,ACK,5,1,0.0006651878356933594
1780661863.846872,SEND,6,1,
1780661863.847681,ACK,6,1,0.0008089542388916016
1780661863.8483222,SEND,7,1,
1780661863.8493586,ACK,7,1,0.0010364055633544922
1780661863.849965,SEND,8,1,
1780661865.8575587,TIMEOUT,8,1,
1780661865.8581865,SEND,8,2,
1780661865.863374,ACK,8,2,0.005187511444091797
1780661865.8667605,SEND,9,1,
1780661865.8684998,ACK,9,1,0.0017392635345458984
1780661865.8705494,SEND,10,1,
1780661865.8717074,ACK,10,1,0.001157999038696289
1780661865.8726335,SEND,11,1,
1780661865.8735485,ACK,11,1,0.0009150505065917969
1780661865.8791616,SEND,12,1,
1780661865.880659,ACK,12,1,0.001497507095336914
1780661865.8815584,SEND,13,1,
1780661865.8827097,ACK,13,1,0.0011513233184814453
1780661865.8834314,SEND,14,1,
1780661865.8851604,ACK,14,1,0.0017290115356445312
1780661865.8870308,SEND,15,1,
1780661865.8878484,ACK,15,1,0.0008175373077392578
1780661865.8886437,SEND,16,1,
1780661865.8895867,ACK,16,1,0.0009429454803466797
1780661865.8901794,SEND,17,1,
1780661865.8907945,ACK,17,1,0.0006151199340820312
1780661865.8914685,SEND,18,1,
1780661865.8923283,ACK,18,1,0.0008597373962402344
1780661865.8930569,SEND,19,1,
1780661865.8989284,ACK,19,1,0.00587153434753418
1780661865.9022653,SEND,20,1,
1780661865.9033027,ACK,20,1,0.0010373592376708984
1780661865.9058049,SEND,21,1,
1780661865.9087713,ACK,21,1,0.0029664039611816406
1780661865.9095955,SEND,22,1,
1780661865.916953,ACK,22,1,0.007357597351074219
1780661865.9183114,SEND,23,1,
1780661865.9206774,ACK,23,1,0.0023660659790039062
1780661865.9238846,SEND,24,1,
1780661865.9268928,ACK,24,1,0.003008127212524414
1780661865.9319944,SEND,25,1,
1780661865.9332054,ACK,25,1,0.001210927963256836
1780661865.93409,SEND,26,1,
1780661867.938786,TIMEOUT,26,1,
1780661867.939227,SEND,26,2,
1780661867.9432437,ACK,26,2,0.0040166378021240234
1780661867.9465268,SEND,27,1,
1780661867.9477382,ACK,27,1,0.001211404800415039
1780661867.9490461,SEND,28,1,
1780661867.949899,ACK,28,1,0.0008528232574462891
1780661867.9509497,SEND,29,1,
1780661867.9554222,ACK,29,1,0.004472494125366211
1780661867.959165,SEND,30,1,
1780661867.9602234,ACK,30,1,0.001058340072631836
1780661867.9612355,SEND,31,1,
1780661869.9699135,TIMEOUT,31,1,
1780661869.970213,SEND,31,2,
1780661869.9741626,ACK,31,2,0.003949642181396484
1780661869.9778233,SEND,32,1,
1780661869.9789455,ACK,32,1,0.0011222362518310547
1780661869.9806156,SEND,33,1,
1780661869.981866,ACK,33,1,0.0012502670288085938
1780661869.9830954,SEND,34,1,
1780661869.9882274,ACK,34,1,0.005131959915161133
1780661869.9924479,SEND,35,1,
1780661869.9938006,ACK,35,1,0.0013527870178222656
1780661869.9948997,SEND,36,1,
1780661869.9958873,ACK,36,1,0.0009875297546386719
1780661869.9965794,SEND,37,1,
1780661869.9973197,ACK,37,1,0.0007402896881103516
1780661869.9980297,SEND,38,1,
1780661869.9987152,ACK,38,1,0.0006854534149169922
1780661869.9993339,SEND,39,1,
1780661870.0006459,ACK,39,1,0.0013120174407958984
1780661870.0018344,SEND,40,1,
1780661870.0047843,ACK,40,1,0.002949953079223633
1780661870.0077653,SEND,41,1,
1780661870.008874,ACK,41,1,0.0011086463928222656
1780661870.0126352,SEND,42,1,
1780661870.0168002,ACK,42,1,0.004164934158325195
1780661870.018393,SEND,43,1,
1780661872.021129,TIMEOUT,43,1,
1780661872.0215018,SEND,43,2,
1780661872.0255857,ACK,43,2,0.004083871841430664
1780661872.029282,SEND,44,1,
1780661872.0305712,ACK,44,1,0.0012891292572021484
1780661872.0320003,SEND,45,1,
1780661874.0350616,TIMEOUT,45,1,
1780661874.035309,SEND,45,2,
1780661874.0379233,ACK,45,2,0.002614259719848633
1780661874.041385,SEND,46,1,
1780661876.0528827,TIMEOUT,46,1,
1780661876.0531602,SEND,46,2,
1780661876.0559237,ACK,46,2,0.002763509750366211
1780661876.0591483,SEND,47,1,
1780661876.0598278,ACK,47,1,0.0006794929504394531
1780661876.0604563,SEND,48,1,
1780661878.0718958,TIMEOUT,48,1,
1780661878.0723014,SEND,48,2,
1780661878.0762315,ACK,48,2,0.003930091857910156
1780661878.0793233,SEND,49,1,
1780661878.0803103,ACK,49,1,0.0009870529174804688
1780661878.0817301,SEND,50,1,
1780661878.082597,ACK,50,1,0.0008668899536132812
1780661878.0837202,SEND,51,1,
1780661878.0881026,ACK,51,1,0.00438237190246582
1780661878.0920255,SEND,52,1,
1780661878.0929997,ACK,52,1,0.0009741783142089844
1780661878.094188,SEND,53,1,
1780661878.094908,ACK,53,1,0.0007200241088867188
1780661878.095594,SEND,54,1,
1780661880.1025012,TIMEOUT,54,1,
1780661880.1027205,SEND,54,2,
1780661880.104673,ACK,54,2,0.0019524097442626953
1780661880.1081235,SEND,55,1,
1780661880.1086679,ACK,55,1,0.0005443096160888672
1780661880.1092758,SEND,56,1,
1780661880.1102655,ACK,56,1,0.000989675521850586
1780661880.111016,SEND,57,1,
1780661880.111632,ACK,57,1,0.0006160736083984375
1780661880.112188,SEND,58,1,
1780661880.1150637,ACK,58,1,0.0028755664825439453
1780661880.120508,SEND,59,1,
1780661880.1224554,ACK,59,1,0.0019474029541015625
1780661880.1235023,SEND,60,1,
1780661880.124951,ACK,60,1,0.0014486312866210938
1780661880.1257606,SEND,61,1,
1780661880.1265166,ACK,61,1,0.0007560253143310547
1780661880.129414,SEND,62,1,
1780661880.133026,ACK,62,1,0.0036118030548095703
1780661880.1334627,SEND,63,1,
1780661880.134698,ACK,63,1,0.0012352466583251953
1780661880.1363995,SEND,64,1,
1780661880.1405423,ACK,64,1,0.00414276123046875
1780661880.1415265,SEND,65,1,
1780661880.1421604,ACK,65,1,0.0006339550018310547
1780661880.1426528,SEND,66,1,
1780661880.1486433,ACK,66,1,0.005990505218505859
1780661880.1491446,SEND,67,1,
1780661880.1497564,ACK,67,1,0.0006117820739746094
1780661880.1506183,SEND,68,1,
1780661882.1513088,TIMEOUT,68,1,
1780661882.1518028,SEND,68,2,
1780661882.1557848,ACK,68,2,0.003982067108154297
1780661882.1595283,SEND,69,1,
1780661882.1609972,ACK,69,1,0.0014688968658447266
1780661882.1627116,SEND,70,1,
1780661882.1645212,ACK,70,1,0.0018095970153808594
1780661882.1658306,SEND,71,1,
1780661882.1744113,ACK,71,1,0.008580684661865234
1780661882.1753788,SEND,72,1,
1780661882.1762872,ACK,72,1,0.0009083747863769531
1780661882.1768398,SEND,73,1,
1780661882.1774626,ACK,73,1,0.0006227493286132812
1780661882.1779602,SEND,74,1,
1780661882.1788957,ACK,74,1,0.0009355545043945312
1780661882.179605,SEND,75,1,
1780661882.1801562,ACK,75,1,0.0005512237548828125
1780661882.1806335,SEND,76,1,
1780661882.1811166,ACK,76,1,0.0004830360412597656
1780661882.181582,SEND,77,1,
1780661882.1822762,ACK,77,1,0.00069427490234375
1780661882.1829247,SEND,78,1,
1780661882.1834416,ACK,78,1,0.0005168914794921875
1780661882.184478,SEND,79,1,
1780661882.186395,ACK,79,1,0.0019168853759765625
1780661882.190909,SEND,80,1,
1780661882.1944218,ACK,80,1,0.003512859344482422
1780661882.1972382,SEND,81,1,
1780661882.198005,ACK,81,1,0.000766754150390625
1780661882.1987038,SEND,82,1,
1780661882.1995327,ACK,82,1,0.0008289813995361328
1780661882.200451,SEND,83,1,
1780661882.2014394,ACK,83,1,0.0009884834289550781
1780661882.2024977,SEND,84,1,
1780661882.2047732,ACK,84,1,0.0022754669189453125
1780661882.2102604,SEND,85,1,
1780661882.2155466,ACK,85,1,0.005286216735839844
1780661882.2161674,SEND,86,1,
1780661882.2172055,ACK,86,1,0.0010380744934082031
1780661882.218531,SEND,87,1,
1780661882.2218707,ACK,87,1,0.0033397674560546875
1780661882.223486,SEND,88,1,
1780661882.224863,ACK,88,1,0.001377105712890625
1780661882.2256513,SEND,89,1,
1780661882.2278864,ACK,89,1,0.0022351741790771484
1780661882.2312477,SEND,90,1,
1780661884.236404,TIMEOUT,90,1,
1780661884.2367957,SEND,90,2,
1780661884.2404404,ACK,90,2,0.003644704818725586
1780661884.2438142,SEND,91,1,
1780661884.2450664,ACK,91,1,0.0012521743774414062
1780661884.2472708,SEND,92,1,
1780661884.2485642,ACK,92,1,0.0012934207916259766
1780661884.2500792,SEND,93,1,
1780661884.2587285,ACK,93,1,0.008649349212646484
1780661884.2592707,SEND,94,1,
1780661884.2603116,ACK,94,1,0.0010409355163574219
1780661884.2610204,SEND,95,1,
1780661884.2615507,ACK,95,1,0.000530242919921875
1780661884.2621317,SEND,96,1,
1780661884.262966,ACK,96,1,0.0008342266082763672
1780661884.2636142,SEND,97,1,
1780661884.2643526,ACK,97,1,0.0007383823394775391
1780661884.2648938,SEND,98,1,
1780661884.2655115,ACK,98,1,0.0006177425384521484
1780661884.2661128,SEND,99,1,
1780661884.2778823,ACK,99,1,0.011769533157348633
1780661884.2786977,SEND,100,1,
1780661884.2796626,ACK,100,1,0.0009648799896240234
1780661884.28024,SEND,101,1,
1780661884.280761,ACK,101,1,0.0005209445953369141
1780661884.2812748,SEND,102,1,
1780661884.2817311,ACK,102,1,0.0004563331604003906
1780661884.2821555,SEND,103,1,
1780661884.282669,ACK,103,1,0.0005135536193847656
1780661884.2830656,SEND,104,1,
1780661884.2834854,ACK,104,1,0.00041985511779785156
1780661884.283617,SEND,105,1,
1780661884.2844667,ACK,105,1,0.0008497238159179688
1780661884.2855387,SEND,106,1,
1780661884.2870429,ACK,106,1,0.0015041828155517578
1780661884.290504,SEND,107,1,
1780661884.2946713,ACK,107,1,0.004167318344116211
1780661884.297113,SEND,108,1,
1780661884.3008287,ACK,108,1,0.0037157535552978516
1780661884.3014758,SEND,109,1,
1780661884.3036015,ACK,109,1,0.0021257400512695312
1780661884.3078647,SEND,110,1,
1780661884.3087873,ACK,110,1,0.0009226799011230469
1780661884.3093836,SEND,111,1,
1780661886.3182817,TIMEOUT,111,1,
1780661886.3186898,SEND,111,2,
1780661886.3212163,ACK,111,2,0.002526521682739258
1780661886.3247461,SEND,112,1,
1780661886.3253891,ACK,112,1,0.0006430149078369141
1780661886.3260825,SEND,113,1,
1780661886.3270214,ACK,113,1,0.0009388923645019531
1780661886.327574,SEND,114,1,
1780661886.328406,ACK,114,1,0.0008320808410644531
1780661886.3289979,SEND,115,1,
1780661886.3332777,ACK,115,1,0.0042798519134521484
1780661886.3384328,SEND,116,1,
1780661886.3411639,ACK,116,1,0.0027310848236083984
1780661886.3420892,SEND,117,1,
1780661886.343023,ACK,117,1,0.0009338855743408203
1780661886.3437138,SEND,118,1,
1780661886.3445873,ACK,118,1,0.000873565673828125
1780661886.345345,SEND,119,1,
1780661886.3502846,ACK,119,1,0.004939556121826172
1780661886.3545847,SEND,120,1,
1780661886.35637,ACK,120,1,0.0017852783203125
1780661886.3615468,SEND,121,1,
1780661886.3693132,ACK,121,1,0.0077664852142333984
1780661886.370073,SEND,122,1,
1780661886.3751688,ACK,122,1,0.005095720291137695
1780661886.3760078,SEND,123,1,
1780661886.3827193,ACK,123,1,0.006711483001708984
1780661886.3832674,SEND,124,1,
1780661886.3843346,ACK,124,1,0.0010671615600585938
1780661886.385484,SEND,125,1,
1780661886.3905241,ACK,125,1,0.005040168762207031
1780661886.391409,SEND,126,1,
1780661886.3986962,ACK,126,1,0.007287263870239258
1780661886.3991694,SEND,127,1,
1780661886.3998597,ACK,127,1,0.0006902217864990234
1780661886.4004622,SEND,128,1,
1780661886.4014316,ACK,128,1,0.0009694099426269531
1780661886.403865,SEND,129,1,
1780661888.4073372,TIMEOUT,129,1,
1780661888.4079304,SEND,129,2,
1780661888.4094644,ACK,129,2,0.0015339851379394531
1780661888.411066,SEND,130,1,
1780661888.412351,ACK,130,1,0.0012848377227783203
1780661888.4139886,SEND,131,1,
1780661888.4154804,ACK,131,1,0.0014917850494384766
1780661888.4172924,SEND,132,1,
1780661888.4191554,ACK,132,1,0.0018630027770996094
1780661888.4208841,SEND,133,1,
1780661888.422182,ACK,133,1,0.0012979507446289062
1780661888.4270382,SEND,134,1,
1780661888.4303603,ACK,134,1,0.003322124481201172
1780661888.4314365,SEND,135,1,
1780661888.432282,ACK,135,1,0.0008454322814941406
1780661888.4330406,SEND,136,1,
1780661890.4367673,TIMEOUT,136,1,
1780661890.436948,SEND,136,2,
1780661892.4529672,TIMEOUT,136,2,
1780661892.453303,SEND,136,3,
1780661892.4568057,ACK,136,3,0.0035026073455810547
1780661892.4601455,SEND,137,1,
1780661892.4612343,ACK,137,1,0.001088857650756836
1780661892.4624336,SEND,138,1,
1780661892.4642005,ACK,138,1,0.0017669200897216797
1780661892.465631,SEND,139,1,
1780661892.4747593,ACK,139,1,0.009128332138061523
1780661892.47609,SEND,140,1,
1780661892.477221,ACK,140,1,0.0011310577392578125
1780661892.4782035,SEND,141,1,
1780661894.4854908,TIMEOUT,141,1,
1780661894.4857497,SEND,141,2,
1780661894.4874852,ACK,141,2,0.0017354488372802734
1780661894.487846,SEND,142,1,
1780661894.4912567,ACK,142,1,0.003410816192626953
1780661894.491642,SEND,143,1,
1780661894.4922025,ACK,143,1,0.0005605220794677734
1780661894.4926803,SEND,144,1,
1780661894.4934807,ACK,144,1,0.0008003711700439453
1780661894.4940898,SEND,145,1,
1780661894.494749,ACK,145,1,0.0006592273712158203
1780661894.4952223,SEND,146,1,
1780661894.4999337,ACK,146,1,0.0047113895416259766
1780661894.504297,SEND,147,1,
1780661894.5068412,ACK,147,1,0.0025441646575927734
1780661894.5076165,SEND,148,1,
1780661896.5082922,TIMEOUT,148,1,
1780661896.5087967,SEND,148,2,
1780661896.5129526,ACK,148,2,0.004155874252319336
1780661896.5165803,SEND,149,1,
1780661896.5187767,ACK,149,1,0.0021963119506835938
1780661896.5210629,SEND,150,1,
1780661896.522646,ACK,150,1,0.001583099365234375
1780661896.5238838,SEND,151,1,
1780661896.5275633,ACK,151,1,0.003679513931274414
1780661896.531997,SEND,152,1,
1780661896.532968,ACK,152,1,0.0009710788726806641
1780661896.5344617,SEND,153,1,
1780661898.5391512,TIMEOUT,153,1,
1780661898.5395224,SEND,153,2,
1780661898.5437326,ACK,153,2,0.004210233688354492
1780661898.5458229,SEND,154,1,
1780661898.5465567,ACK,154,1,0.0007338523864746094
1780661898.547225,SEND,155,1,
1780661898.5480928,ACK,155,1,0.0008678436279296875
1780661898.5487597,SEND,156,1,
1780661898.5494878,ACK,156,1,0.0007281303405761719
1780661898.5502696,SEND,157,1,
1780661898.555152,ACK,157,1,0.004882335662841797
1780661898.5595765,SEND,158,1,
1780661898.560169,ACK,158,1,0.0005924701690673828
1780661898.5606227,SEND,159,1,
1780661898.5612845,ACK,159,1,0.0006618499755859375
1780661898.561931,SEND,160,1,
1780661898.56288,ACK,160,1,0.0009491443634033203
1780661898.5634825,SEND,161,1,
1780661898.5640821,ACK,161,1,0.0005996227264404297
1780661898.5644631,SEND,162,1,
1780661898.5649874,ACK,162,1,0.0005242824554443359
1780661898.5653884,SEND,163,1,
1780661898.5756176,ACK,163,1,0.010229110717773438
1780661898.5766878,SEND,164,1,
1780661898.577505,ACK,164,1,0.0008172988891601562
1780661898.5780582,SEND,165,1,
1780661898.5790496,ACK,165,1,0.0009913444519042969
1780661898.579548,SEND,166,1,
1780661898.5801415,ACK,166,1,0.0005936622619628906
1780661898.580524,SEND,167,1,
1780661898.581059,ACK,167,1,0.0005350112915039062
1780661898.581454,SEND,168,1,
1780661898.581941,ACK,168,1,0.0004868507385253906
1780661898.5823245,SEND,169,1,
1780661898.5828109,ACK,169,1,0.0004863739013671875
1780661898.5831723,SEND,170,1,
1780661900.5890048,TIMEOUT,170,1,
1780661900.5892677,SEND,170,2,
1780661900.5912488,ACK,170,2,0.001981019973754883
1780661900.5940363,SEND,171,1,
1780661900.5946803,ACK,171,1,0.0006439685821533203
1780661900.5954134,SEND,172,1,
1780661900.596227,ACK,172,1,0.0008134841918945312
1780661900.597047,SEND,173,1,
1780661902.600846,TIMEOUT,173,1,
1780661902.6012635,SEND,173,2,
1780661902.6051211,ACK,173,2,0.0038576126098632812
1780661902.6077397,SEND,174,1,
1780661904.621815,TIMEOUT,174,1,
1780661904.622248,SEND,174,2,
1780661904.627292,ACK,174,2,0.005043983459472656
1780661904.6306484,SEND,175,1,
1780661904.6319466,ACK,175,1,0.0012981891632080078
1780661904.6335561,SEND,176,1,
1780661904.6353176,ACK,176,1,0.0017614364624023438
1780661904.636417,SEND,177,1,
1780661904.6374545,ACK,177,1,0.00103759765625
1780661904.638845,SEND,178,1,
1780661904.6399446,ACK,178,1,0.0010995864868164062
1780661904.6408844,SEND,179,1,
1780661904.6415956,ACK,179,1,0.0007112026214599609
1780661904.6424067,SEND,180,1,
1780661904.6478279,ACK,180,1,0.005421161651611328
1780661904.651257,SEND,181,1,
1780661904.6524441,ACK,181,1,0.0011870861053466797
1780661904.653312,SEND,182,1,
1780661904.6584418,ACK,182,1,0.005129814147949219
1780661904.6593366,SEND,183,1,
1780661904.6638994,ACK,183,1,0.004562854766845703
1780661904.6676476,SEND,184,1,
1780661904.6687524,ACK,184,1,0.0011048316955566406
1780661904.6689131,SEND,185,1,
1780661904.671825,ACK,185,1,0.002911806106567383
1780661904.6732605,SEND,186,1,
1780661906.6843128,TIMEOUT,186,1,
1780661906.6846392,SEND,186,2,
1780661906.6876318,ACK,186,2,0.0029926300048828125
1780661906.691206,SEND,187,1,
1780661906.692256,ACK,187,1,0.0010499954223632812
1780661906.6936445,SEND,188,1,
1780661906.6950564,ACK,188,1,0.0014119148254394531
1780661906.7018023,SEND,189,1,
1780661906.7036607,ACK,189,1,0.0018584728240966797
1780661906.7055092,SEND,190,1,
1780661906.7065885,ACK,190,1,0.0010793209075927734
1780661906.7075312,SEND,191,1,
1780661906.708594,ACK,191,1,0.0010628700256347656
1780661906.7104466,SEND,192,1,
1780661906.7152157,ACK,192,1,0.004769086837768555
1780661906.7157998,SEND,193,1,
1780661906.7171204,ACK,193,1,0.0013206005096435547
1780661906.7179542,SEND,194,1,
1780661908.7209728,TIMEOUT,194,1,
1780661908.721626,SEND,194,2,
1780661908.7252564,ACK,194,2,0.003630399703979492
1780661908.7285311,SEND,195,1,
1780661908.729627,ACK,195,1,0.0010957717895507812
1780661908.7302191,SEND,196,1,
1780661908.7308865,ACK,196,1,0.0006673336029052734
1780661908.7314494,SEND,197,1,
1780661908.7323146,ACK,197,1,0.0008652210235595703
1780661908.733052,SEND,198,1,
1780661908.739146,ACK,198,1,0.0060939788818359375
1780661908.7422714,SEND,199,1,
1780661908.7428887,ACK,199,1,0.0006172657012939453
1780661908.7434168,SEND,200,1,
1780661908.7440073,ACK,200,1,0.0005905628204345703
1780661908.7446203,SEND,201,1,
1780661908.7452226,ACK,201,1,0.0006022453308105469
1780661908.7457478,SEND,202,1,
1780661910.7472196,TIMEOUT,202,1,
1780661910.747585,SEND,202,2,
1780661910.7520041,ACK,202,2,0.004419088363647461
1780661910.7562444,SEND,203,1,
1780661910.7571845,ACK,203,1,0.0009400844573974609
1780661910.7582238,SEND,204,1,
1780661910.7613583,ACK,204,1,0.003134489059448242
1780661910.7645252,SEND,205,1,
1780661910.765528,ACK,205,1,0.0010027885437011719
1780661910.7663512,SEND,206,1,
1780661912.7676065,TIMEOUT,206,1,
1780661912.7683246,SEND,206,2,
1780661912.7731562,ACK,206,2,0.004831552505493164
1780661912.7759006,SEND,207,1,
1780661912.7771955,ACK,207,1,0.001294851303100586
1780661912.77877,SEND,208,1,
1780661912.7804267,ACK,208,1,0.0016567707061767578
1780661912.7816124,SEND,209,1,
1780661912.7826102,ACK,209,1,0.000997781753540039
1780661912.783854,SEND,210,1,
1780661912.7929344,ACK,210,1,0.00908041000366211
1780661912.7935274,SEND,211,1,
1780661912.7942488,ACK,211,1,0.0007214546203613281
1780661912.7949443,SEND,212,1,
1780661912.7959826,ACK,212,1,0.0010383129119873047
1780661912.796662,SEND,213,1,
1780661912.7989442,ACK,213,1,0.0022821426391601562
1780661912.80447,SEND,214,1,
1780661914.8207574,TIMEOUT,214,1,
1780661914.8214638,SEND,214,2,
1780661914.8277218,ACK,214,2,0.0062580108642578125
1780661914.8290052,SEND,215,1,
1780661914.8299694,ACK,215,1,0.0009641647338867188
1780661914.8305988,SEND,216,1,
1780661914.831371,ACK,216,1,0.0007722377777099609
1780661914.8318956,SEND,217,1,
1780661914.8437963,ACK,217,1,0.011900663375854492
1780661914.8447418,SEND,218,1,
1780661914.8455245,ACK,218,1,0.0007827281951904297
1780661914.846377,SEND,219,1,
1780661914.8477068,ACK,219,1,0.0013298988342285156
1780661914.8512092,SEND,220,1,
1780661914.854802,ACK,220,1,0.0035927295684814453
1780661914.8582463,SEND,221,1,
1780661916.8721812,TIMEOUT,221,1,
1780661916.8726766,SEND,221,2,
1780661916.880651,ACK,221,2,0.007974386215209961
1780661916.8823597,SEND,222,1,
1780661916.8835423,ACK,222,1,0.00118255615234375
1780661916.884811,SEND,223,1,
1780661916.8867075,ACK,223,1,0.0018966197967529297
1780661916.891092,SEND,224,1,
1780661916.8955379,ACK,224,1,0.004445791244506836
1780661916.8988469,SEND,225,1,
1780661916.8996675,ACK,225,1,0.0008206367492675781
1780661916.9007826,SEND,226,1,
1780661916.90251,ACK,226,1,0.0017273426055908203
1780661916.9057221,SEND,227,1,
1780661916.906503,ACK,227,1,0.0007808208465576172
1780661916.9071732,SEND,228,1,
1780661916.9113824,ACK,228,1,0.004209280014038086
1780661916.915887,SEND,229,1,
1780661916.9167836,ACK,229,1,0.000896453857421875
1780661916.9174335,SEND,230,1,
1780661916.9186308,ACK,230,1,0.0011973381042480469
1780661916.920408,SEND,231,1,
1780661916.9286559,ACK,231,1,0.008247852325439453
1780661916.932016,SEND,232,1,
1780661916.9326797,ACK,232,1,0.00066375732421875
1780661916.9334202,SEND,233,1,
1780661916.9343622,ACK,233,1,0.0009419918060302734
1780661916.9367487,SEND,234,1,
1780661916.939498,ACK,234,1,0.002749204635620117
1780661916.9405541,SEND,235,1,
1780661916.9441903,ACK,235,1,0.0036361217498779297
1780661916.9472284,SEND,236,1,
1780661918.952826,TIMEOUT,236,1,
1780661918.9530354,SEND,236,2,
1780661920.9540205,TIMEOUT,236,2,
1780661920.9541647,SEND,236,3,
1780661922.971333,TIMEOUT,236,3,
1780661922.9717815,SEND,236,4,
1780661922.9764001,ACK,236,4,0.004618644714355469
1780661922.9796603,SEND,237,1,
1780661922.9813898,ACK,237,1,0.0017294883728027344
1780661922.982465,SEND,238,1,
1780661922.9876297,ACK,238,1,0.005164623260498047
1780661922.992272,SEND,239,1,
1780661922.9933946,ACK,239,1,0.0011227130889892578
1780661922.9943657,SEND,240,1,
1780661922.9951196,ACK,240,1,0.0007538795471191406
1780661922.9958699,SEND,241,1,
1780661922.996997,ACK,241,1,0.0011272430419921875
1780661922.9976919,SEND,242,1,
1780661922.9984462,ACK,242,1,0.0007543563842773438
1780661922.9990883,SEND,243,1,
1780661923.00906,ACK,243,1,0.00997161865234375
1780661923.012181,SEND,244,1,
1780661923.0128644,ACK,244,1,0.0006833076477050781
1780661923.0134184,SEND,245,1,
1780661923.0140448,ACK,245,1,0.0006263256072998047
1780661923.014554,SEND,246,1,
1780661923.0150034,ACK,246,1,0.0004494190216064453
1780661923.0155118,SEND,247,1,
1780661923.016035,ACK,247,1,0.0005233287811279297
1780661923.0165894,SEND,248,1,
1780661923.0177,ACK,248,1,0.0011105537414550781
1780661923.0186574,SEND,249,1,
1780661923.0207717,ACK,249,1,0.0021142959594726562
1780661923.023804,SEND,250,1,
1780661923.0295706,ACK,250,1,0.005766630172729492
1780661923.0326211,SEND,251,1,
1780661925.0390818,TIMEOUT,251,1,
1780661925.0394797,SEND,251,2,
1780661925.0438535,ACK,251,2,0.004373788833618164
1780661925.0479105,SEND,252,1,
1780661925.052942,ACK,252,1,0.005031585693359375
1780661925.056292,SEND,253,1,
1780661927.0712438,TIMEOUT,253,1,
1780661927.0716777,SEND,253,2,
1780661927.0802913,ACK,253,2,0.00861358642578125
1780661927.085416,SEND,254,1,
1780661927.0869632,ACK,254,1,0.001547098159790039
1780661927.088689,SEND,255,1,
1780661927.090066,ACK,255,1,0.0013768672943115234
